ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
25912,JE227114,05/11/2021 08:15:00 PM,034XX W 18TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1021,010,24,29,01A,1153515,1891159,2021,09/18/2022 04:45:51 PM,41.857180265,-87.711995618,"(41.857180265, -87.711995618)"
25572,JD410805,10/25/2020 09:15:00 PM,090XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2222,022,21,73,01A,1167923,1844700,2020,09/18/2022 04:45:51 PM,41.729393024,-87.660444906,"(41.729393024, -87.660444906)"
23318,JA283955,05/29/2017 05:42:00 PM,098XX S WALLACE ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,2223,022,21,73,01A,1174041,1839746,2017,09/18/2022 04:45:51 PM,41.71566513,-87.638179641,"(41.71566513, -87.638179641)"
25805,JE165303,03/10/2021 08:43:00 PM,021XX S KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1012,010,24,29,01A,1148721,1889271,2021,09/18/2022 04:45:51 PM,41.852093206,-87.729641193,"(41.852093206, -87.729641193)"
24990,JD183584,03/13/2020 08:36:00 AM,030XX S KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1031,010,22,30,01A,1149530,1884087,2020,09/18/2022 04:45:51 PM,41.837851998,-87.726806285,"(41.837851998, -87.726806285)"
26507,JE476043,12/13/2021 02:42:00 PM,064XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0312,003,20,42,01A,1180026,1862445,2021,09/18/2022 04:45:51 PM,41.777819085,-87.61556634,"(41.777819085, -87.61556634)"
24393,JC135953,02/01/2019 02:16:00 AM,018XX E 78TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0414,004,8,43,01A,1189688,1853618,2019,09/18/2022 04:45:51 PM,41.753370301,-87.580429004,"(41.753370301, -87.580429004)"
24243,JB482629,10/20/2018 08:28:00 AM,044XX N BERNARD ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1723,017,33,14,01A,1152589,1929282,2018,09/18/2022 04:45:51 PM,41.961811605,-87.714384822,"(41.961811605, -87.714384822)"
26031,JE264556,06/24/2021 06:46:00 AM,010XX N CICERO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1111,011,37,25,01A,1144167,1906658,2021,09/18/2022 04:45:51 PM,41.899891919,-87.74591908,"(41.899891919, -87.74591908)"
25071,JD224389,05/04/2020 10:02:00 PM,085XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0613,006,21,71,01A,1171468,1848288,2020,09/18/2022 04:45:51 PM,41.739162212,-87.647353882,"(41.739162212, -87.647353882)"
25629,JD438344,11/22/2020 03:55:00 AM,007XX E 101ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,true,0511,005,8,50,01A,1183394,1838064,2020,09/18/2022 04:45:51 PM,41.710837185,-87.603976896,"(41.710837185, -87.603976896)"
25297,JD294263,07/11/2020 08:52:00 PM,069XX S ELIZABETH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0734,007,6,67,01A,1169186,1858825,2020,09/18/2022 04:45:51 PM,41.768126764,-87.655410518,"(41.768126764, -87.655410518)"
23861,JB188232,03/16/2018 06:39:00 PM,123XX S LOWE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0523,005,34,53,01A,1174213,1823101,2018,09/18/2022 04:45:51 PM,41.669984891,-87.638041775,"(41.669984891, -87.638041775)"
25129,JD247174,05/30/2020 03:49:00 AM,081XX S WOODLAWN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0411,004,8,45,01A,1185623,1851410,2020,09/18/2022 04:45:51 PM,41.74740798,-87.595394911,"(41.74740798, -87.595394911)"
23736,JA552081,12/16/2017 10:02:00 PM,059XX S RICHMOND ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0824,008,16,66,01A,1157732,1865042,2017,09/18/2022 04:45:51 PM,41.785427185,-87.697226487,"(41.785427185, -87.697226487)"
25652,JD450372,12/05/2020 01:40:00 PM,031XX N SAWYER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1412,014,35,21,01A,1154170,1920615,2020,09/18/2022 04:45:51 PM,41.937997275,-87.70880433,"(41.937997275, -87.70880433)"
23970,JB290636,06/03/2018 03:03:00 AM,012XX W 73RD PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0734,007,17,67,01A,1169094,1856038,2018,09/18/2022 04:45:51 PM,41.760480866,-87.655828204,"(41.760480866, -87.655828204)"
25450,JD359491,09/07/2020 01:41:00 PM,080XX S MANISTEE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0422,004,7,46,01A,1195904,1852107,2020,09/18/2022 04:45:51 PM,41.749072474,-87.557700049,"(41.749072474, -87.557700049)"
25226,JD278060,06/27/2020 03:02:00 PM,061XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0712,007,16,68,01A,1172027,1864005,2020,09/18/2022 04:45:51 PM,41.782279374,-87.644844932,"(41.782279374, -87.644844932)"
25269,JD286307,07/05/2020 01:35:00 AM,015XX S MILLARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1014,010,24,29,01A,1152290,1892298,2020,09/18/2022 04:45:51 PM,41.860330052,-87.716462056,"(41.860330052, -87.716462056)"
25559,JD403004,10/18/2020 06:20:00 AM,075XX S EMERALD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0621,006,6,68,01A,1172608,1854833,2020,09/18/2022 04:45:51 PM,41.757097528,-87.642984742,"(41.757097528, -87.642984742)"
24458,JC206892,03/31/2019 07:35:00 PM,015XX W 61ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0713,007,16,67,01A,1166938,1864272,2019,09/18/2022 04:45:51 PM,41.783122356,-87.663494988,"(41.783122356, -87.663494988)"
24073,JB359729,07/21/2018 10:21:00 PM,013XX S AVERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1150924,1893534,2018,09/18/2022 04:45:51 PM,41.863748604,-87.721444,"(41.863748604, -87.721444)"
26356,JE401637,10/07/2021 05:31:00 PM,044XX S CAMPBELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0922,009,15,58,01A,1160435,1875104,2021,09/18/2022 04:45:51 PM,41.812983316,-87.687038615,"(41.812983316, -87.687038615)"
24062,JB353877,07/17/2018 06:04:00 PM,097XX S WOODLAWN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0511,005,8,50,01A,1185921,1840542,2018,09/18/2022 04:45:51 PM,41.717577997,-87.594644745,"(41.717577997, -87.594644745)"
26321,JE387304,09/25/2021 11:08:00 PM,054XX S AVERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0822,008,23,62,01A,1151631,1868232,2021,09/18/2022 04:45:51 PM,41.79430271,-87.719512273,"(41.79430271, -87.719512273)"
24137,JB400219,08/19/2018 06:40:00 PM,040XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0213,002,3,38,01A,1179100,1878253,2018,09/18/2022 04:45:51 PM,41.821218828,-87.618479096,"(41.821218828, -87.618479096)"
25414,JD342028,08/28/2020 07:49:00 AM,010XX W 14TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,false,false,1232,012,25,28,01A,1169739,1893571,2020,09/18/2022 04:45:51 PM,41.863461379,-87.652374244,"(41.863461379, -87.652374244)"
23549,JA412885,08/31/2017 07:03:00 AM,111XX S ASHLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2234,022,34,75,01A,1167325,1830414,2017,09/18/2022 04:45:51 PM,41.690202774,-87.663042919,"(41.690202774, -87.663042919)"
23222,JA209975,04/02/2017 05:02:00 PM,035XX W VAN BUREN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,011,28,27,01A,1152795,1897796,2017,09/18/2022 04:45:51 PM,41.875407204,-87.71446282,"(41.875407204, -87.71446282)"
24151,JB414674,08/30/2018 08:46:00 AM,004XX W 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0621,006,17,69,01A,1174530,1855197,2018,09/18/2022 04:45:51 PM,41.758053849,-87.635930129,"(41.758053849, -87.635930129)"
26013,JE266473,06/19/2021 02:20:00 PM,062XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0712,007,16,68,01A,1170714,1863474,2021,09/18/2022 04:45:51 PM,41.780850996,-87.649674221,"(41.780850996, -87.649674221)"
25325,JD301307,07/18/2020 04:01:00 AM,016XX S KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1012,010,24,29,01A,1148657,1891449,2020,09/18/2022 04:45:51 PM,41.858071146,-87.729819907,"(41.858071146, -87.729819907)"
25479,JD373100,09/20/2020 03:20:00 AM,079XX S SOUTH CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,0411,004,8,46,01A,1188433,1852780,2020,09/18/2022 04:45:51 PM,41.751100797,-87.58505475,"(41.751100797, -87.58505475)"
24910,JD120230,01/18/2020 12:55:00 PM,028XX N ROCKWELL ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1411,014,33,21,01A,1158544,1918742,2020,09/18/2022 04:45:51 PM,41.932769071,-87.692780391,"(41.932769071, -87.692780391)"
26441,JE444199,11/13/2021 07:03:00 PM,050XX W WASHINGTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1533,015,28,25,01A,1142690,1900032,2021,09/18/2022 04:45:51 PM,41.881737011,-87.751509217,"(41.881737011, -87.751509217)"
25839,JE188855,04/04/2021 02:14:00 AM,002XX W 108TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0513,005,34,49,01A,1176577,1833322,2021,09/18/2022 04:45:51 PM,41.697980205,-87.629084036,"(41.697980205, -87.629084036)"
23760,HZ381738,08/14/2017 11:48:00 AM,059XX S NORMAL BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0711,007,20,68,01A,1173976,1865625,2017,09/18/2022 04:45:51 PM,41.786681785,-87.637651332,"(41.786681785, -87.637651332)"
24807,JC480283,10/21/2019 01:02:00 AM,055XX W NORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2532,025,37,25,01A,1138940,1910083,2019,09/18/2022 04:45:51 PM,41.909387131,-87.76503486,"(41.909387131, -87.76503486)"
23147,JA157521,02/17/2017 05:58:00 PM,014XX W 71ST PL,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0734,007,17,67,01A,1167962,1857332,2017,09/18/2022 04:45:51 PM,41.764056163,-87.659939899,"(41.764056163, -87.659939899)"
23964,JB282802,05/28/2018 09:42:00 PM,007XX S ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1134,011,24,27,01A,1155820,1896392,2018,09/18/2022 04:45:51 PM,41.871494094,-87.703393974,"(41.871494094, -87.703393974)"
23527,JA396131,08/18/2017 12:00:00 PM,026XX W 31ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1034,010,12,30,01A,1159499,1884126,2017,09/18/2022 04:45:51 PM,41.837760023,-87.690224193,"(41.837760023, -87.690224193)"
25243,JD279637,06/29/2020 02:22:00 AM,044XX S WHIPPLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0922,009,15,58,01A,1156773,1875087,2020,09/18/2022 04:45:51 PM,41.813011456,-87.700471492,"(41.813011456, -87.700471492)"
25493,JD378424,09/25/2020 04:06:00 AM,052XX S PRINCETON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0935,009,3,37,01A,1175173,1870275,2020,09/18/2022 04:45:51 PM,41.799415199,-87.633123655,"(41.799415199, -87.633123655)"
23079,JA115575,01/14/2017 08:34:00 AM,011XX S FRANCISCO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1135,011,28,29,01A,1157197,1894972,2017,09/18/2022 04:45:51 PM,41.867569628,-87.698377018,"(41.867569628, -87.698377018)"
23985,JB299286,06/09/2018 06:33:00 AM,045XX S CHAMPLAIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0221,002,3,38,01A,1181467,1875056,2018,09/18/2022 04:45:51 PM,41.812391646,-87.609894589,"(41.812391646, -87.609894589)"
25942,JE238194,05/22/2021 02:39:00 AM,039XX W LEXINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1132,011,24,26,01A,1150178,1896406,2021,09/18/2022 04:45:51 PM,41.871644264,-87.724107724,"(41.871644264, -87.724107724)"
24594,JB501110,06/09/2019 10:41:00 AM,109XX S EWING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0432,004,10,52,01A,1202198,1833117,2019,09/18/2022 04:45:51 PM,41.696804495,-87.535282089,"(41.696804495, -87.535282089)"
24290,JB512421,11/12/2018 12:58:00 AM,048XX W GLADYS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1533,015,24,25,01A,1144111,1897902,2018,09/18/2022 04:45:51 PM,41.875865476,-87.74634477,"(41.875865476, -87.74634477)"
25736,JE120598,01/22/2021 09:56:00 PM,001XX E 118TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,0532,005,9,53,01A,1179204,1826420,2021,09/18/2022 04:45:51 PM,41.678980773,-87.619674748,"(41.678980773, -87.619674748)"
23534,JA398642,08/20/2017 05:35:00 AM,077XX N ASHLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STAIRWELL,true,false,2422,024,49,1,01A,1164297,1951172,2017,09/18/2022 04:45:51 PM,42.021638255,-87.670716847,"(42.021638255, -87.670716847)"
23357,JA303240,06/12/2017 09:21:00 AM,068XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0322,003,20,69,01A,1177904,1859710,2017,09/18/2022 04:45:51 PM,41.770362296,-87.623428344,"(41.770362296, -87.623428344)"
23435,JA343087,07/11/2017 04:10:00 AM,083XX S STONY ISLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,false,false,0412,004,8,45,01A,1188253,1850180,2017,09/18/2022 04:45:51 PM,41.743970443,-87.585797123,"(41.743970443, -87.585797123)"
24645,JC346570,07/13/2019 02:55:00 AM,079XX S LOOMIS BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0612,006,21,71,01A,1168372,1852258,2019,09/18/2022 04:45:51 PM,41.750123609,-87.658583016,"(41.750123609, -87.658583016)"
24628,JC330856,07/02/2019 04:19:00 AM,075XX N ROGERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2422,024,49,1,01A,1164748,1950202,2019,09/18/2022 04:45:51 PM,42.018966968,-87.669084869,"(42.018966968, -87.669084869)"
23454,JA349780,07/16/2017 01:45:00 AM,039XX W ARTHINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1132,011,24,26,01A,1150187,1895743,2017,09/18/2022 04:45:51 PM,41.86982474,-87.724091957,"(41.86982474, -87.724091957)"
25156,JD250234,06/01/2020 07:22:00 PM,029XX W 51ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0923,009,14,63,01A,1157431,1870685,2020,09/18/2022 04:45:51 PM,41.800918465,-87.698177238,"(41.800918465, -87.698177238)"
23742,JA553625,12/18/2017 09:42:00 AM,016XX S ST LOUIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1021,010,24,29,01A,1153306,1891592,2017,09/18/2022 04:45:51 PM,41.858372615,-87.712751284,"(41.858372615, -87.712751284)"
24130,JB396052,08/16/2018 02:32:00 PM,002XX W 104TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0512,005,34,49,01A,1176386,1835643,2018,09/18/2022 04:45:51 PM,41.704353647,-87.629713945,"(41.704353647, -87.629713945)"
26166,JE322863,08/02/2021 02:35:00 AM,014XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1433,014,2,24,01A,1166398,1908092,2021,09/18/2022 04:45:51 PM,41.903380184,-87.664223145,"(41.903380184, -87.664223145)"
25188,JD265132,06/15/2020 05:51:00 PM,002XX S CAMPBELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1125,011,27,28,01A,1159783,1898829,2020,09/18/2022 04:45:51 PM,41.878100723,-87.688777044,"(41.878100723, -87.688777044)"
25115,JD243805,05/26/2020 08:14:00 PM,075XX S CHAPPEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0414,004,8,43,01A,1191181,1855329,2020,09/18/2022 04:45:51 PM,41.758029447,-87.574902532,"(41.758029447, -87.574902532)"
24942,JD144345,02/08/2020 09:35:00 AM,028XX W CONGRESS PKWY,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1135,011,27,27,01A,1157610,1897646,2020,09/18/2022 04:45:51 PM,41.87489896,-87.696788026,"(41.87489896, -87.696788026)"
25662,JD438848,12/08/2020 04:42:00 PM,038XX W ROOSEVELT RD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1151043,1894439,2020,09/18/2022 04:45:51 PM,41.866229701,-87.720983457,"(41.866229701, -87.720983457)"
23128,JA149608,02/11/2017 07:05:00 AM,001XX N MENARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1512,015,29,25,01A,1137692,1900424,2017,09/18/2022 04:45:51 PM,41.882904225,-87.769852575,"(41.882904225, -87.769852575)"
24613,JC315607,06/21/2019 12:51:00 PM,080XX S DOBSON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0631,006,8,44,01A,1184623,1851815,2019,09/18/2022 04:45:51 PM,41.748542818,-87.599046491,"(41.748542818, -87.599046491)"
24020,JB314967,06/21/2018 03:01:00 PM,063XX S PAULINA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0725,007,15,67,01A,1166086,1862612,2018,09/18/2022 04:45:51 PM,41.778585275,-87.666665886,"(41.778585275, -87.666665886)"
24192,JB448672,09/24/2018 12:12:00 PM,105XX S WALDEN PKWY,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2212,022,19,72,01A,1165489,1834841,2018,09/18/2022 04:45:51 PM,41.70239022,-87.66963972,"(41.70239022, -87.66963972)"
24295,JB515281,11/14/2018 09:27:00 AM,079XX S PAULINA ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0611,006,17,71,01A,1166391,1852062,2018,09/18/2022 04:45:51 PM,41.74962816,-87.665847864,"(41.74962816, -87.665847864)"
25675,JD463816,12/20/2020 08:20:00 PM,012XX S WASHTENAW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1023,010,28,29,01A,1158570,1893995,2020,09/18/2022 04:45:51 PM,41.864860663,-87.693363237,"(41.864860663, -87.693363237)"
24973,JD161486,02/23/2020 02:51:00 AM,000XX E 57TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,0232,002,20,40,01A,1177419,1867236,2020,09/18/2022 04:45:51 PM,41.79102539,-87.624978891,"(41.79102539, -87.624978891)"
23491,Z582023,06/20/2017 12:30:00 PM,132XX S CORLISS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,true,false,0533,005,9,54,01A,1184023,1817711,2017,09/18/2022 04:45:51 PM,41.654971135,-87.602305843,"(41.654971135, -87.602305843)"
25633,JD440223,11/24/2020 05:19:00 AM,081XX S BENNETT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0414,004,8,46,01A,1190277,1851492,2020,09/18/2022 04:45:51 PM,41.747522203,-87.578338939,"(41.747522203, -87.578338939)"
26399,JE425869,10/28/2021 07:42:00 PM,100XX S EMERALD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2232,022,34,73,01A,1173078,1838322,2021,10/20/2022 04:46:19 PM,41.71177875,-87.641748495,"(41.71177875, -87.641748495)"
24967,JD162191,02/23/2020 03:39:00 PM,006XX N TROY ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,1221,012,27,23,01A,1155260,1904150,2020,09/18/2022 04:45:51 PM,41.892794079,-87.705241503,"(41.892794079, -87.705241503)"
23827,JB156127,02/18/2018 01:44:00 AM,015XX W 80TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0612,006,21,71,01A,1167620,1851684,2018,09/18/2022 04:45:51 PM,41.748564623,-87.661355108,"(41.748564623, -87.661355108)"
23778,JB120039,01/18/2018 03:45:00 AM,066XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0321,003,20,42,01A,1182361,1861107,2018,09/18/2022 04:45:51 PM,41.774093686,-87.607047693,"(41.774093686, -87.607047693)"
24770,JC442076,09/25/2019 05:33:00 PM,044XX W CONGRESS PKWY,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1131,011,28,26,01A,1146910,1897323,2019,09/18/2022 04:45:51 PM,41.874223643,-87.736082537,"(41.874223643, -87.736082537)"
25004,JD199403,04/01/2020 10:45:00 AM,023XX W 23RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1034,010,25,31,01A,1161078,1888683,2020,09/18/2022 04:45:51 PM,41.850232329,-87.684303745,"(41.850232329, -87.684303745)"
26216,JE340796,08/17/2021 06:22:00 PM,003XX E 131ST PL,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0533,005,9,54,01A,1180778,1818357,2021,09/18/2022 04:45:51 PM,41.656818764,-87.614159613,"(41.656818764, -87.614159613)"
25669,JD461201,12/16/2020 11:43:00 PM,003XX E 133RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0533,005,9,54,01A,1180670,1817201,2020,09/18/2022 04:45:51 PM,41.65364899,-87.614590067,"(41.65364899, -87.614590067)"
26541,JE115158,01/17/2021 05:40:00 AM,012XX S KEDVALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1011,010,24,29,01A,1148912,1894115,2021,09/18/2022 04:45:51 PM,41.865382052,-87.728814985,"(41.865382052, -87.728814985)"
24015,JB314351,06/19/2018 09:55:00 PM,050XX S WOOD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0931,009,16,61,01A,1165200,1871223,2018,09/18/2022 04:45:51 PM,41.802233734,-87.669670337,"(41.802233734, -87.669670337)"
24747,JC432099,09/13/2019 05:30:00 PM,082XX S EMERALD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0622,006,21,71,01A,1172741,1850139,2019,09/18/2022 04:45:51 PM,41.744213662,-87.642635417,"(41.744213662, -87.642635417)"
23294,JA268203,05/17/2017 08:35:00 PM,102XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0511,005,9,49,01A,1178063,1836904,2017,09/18/2022 04:45:51 PM,41.707776242,-87.623535011,"(41.707776242, -87.623535011)"
25025,JD204309,04/07/2020 09:41:00 PM,080XX S CARPENTER ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0612,006,21,71,01A,1170709,1851602,2020,09/18/2022 04:45:51 PM,41.748272846,-87.650038305,"(41.748272846, -87.650038305)"
24478,JC218462,04/09/2019 10:49:00 PM,000XX E 102ND PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0511,005,9,49,01A,1178387,1837021,2019,09/18/2022 04:45:51 PM,41.708089971,-87.622344981,"(41.708089971, -87.622344981)"
25309,JD297074,07/14/2020 01:22:00 PM,074XX S STEWART AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0732,007,6,69,01A,1174911,1855680,2020,09/18/2022 04:45:51 PM,41.759370775,-87.634519431,"(41.759370775, -87.634519431)"
26112,JE288901,07/16/2021 10:15:00 AM,123XX S PRINCETON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0523,005,34,53,01A,1176514,1823092,2021,09/18/2022 04:45:51 PM,41.66990894,-87.629620665,"(41.66990894, -87.629620665)"
24706,JC405768,08/24/2019 07:16:00 PM,002XX E 41ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0213,002,3,38,01A,1178393,1877867,2019,09/18/2022 04:45:51 PM,41.820175724,-87.621084441,"(41.820175724, -87.621084441)"
26241,JE346658,08/26/2021 07:36:00 PM,055XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,0231,002,20,40,01A,1178100,1868316,2021,09/18/2022 04:45:51 PM,41.793973589,-87.62244909,"(41.793973589, -87.62244909)"
23479,JA365085,07/27/2017 02:01:00 AM,015XX S MILLARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1014,010,24,29,01A,1152295,1892115,2017,09/18/2022 04:45:51 PM,41.85982778,-87.716448529,"(41.85982778, -87.716448529)"
26391,JE420449,10/24/2021 03:50:00 AM,044XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1113,011,28,26,01A,1146706,1899291,2021,09/18/2022 04:45:51 PM,41.879627961,-87.736781318,"(41.879627961, -87.736781318)"
24533,JC255664,05/09/2019 03:26:00 AM,064XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0725,007,16,67,01A,1167442,1862029,2019,09/18/2022 04:45:51 PM,41.776956495,-87.661711388,"(41.776956495, -87.661711388)"
23200,JA190384,03/22/2017 05:04:00 PM,102XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0511,005,9,49,01A,1180387,1837151,2017,09/18/2022 04:45:51 PM,41.70840116,-87.615016957,"(41.70840116, -87.615016957)"
25076,JD225846,05/06/2020 04:35:00 PM,016XX W JONQUIL TER,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2422,024,49,1,01A,1163833,1951001,2020,09/18/2022 04:45:51 PM,42.021178873,-87.672429228,"(42.021178873, -87.672429228)"
25709,JE104664,01/06/2021 07:56:00 AM,008XX W 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0621,006,17,71,01A,1172091,1855056,2021,09/18/2022 04:45:51 PM,41.757720838,-87.64487292,"(41.757720838, -87.64487292)"
25107,JD240881,05/23/2020 11:53:00 PM,034XX W NORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1422,014,26,23,01A,1152903,1910414,2020,09/18/2022 04:45:51 PM,41.910030109,-87.713731732,"(41.910030109, -87.713731732)"
26026,JE274914,06/21/2021 10:04:00 PM,003XX W 52ND PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0935,009,3,37,01A,1175076,1870150,2021,09/18/2022 04:45:51 PM,41.799074355,-87.633483109,"(41.799074355, -87.633483109)"
